org_id,reg_number,name,postcode,active,date_registered,activities,objects,source,income,spending,fye,Batch ID,web,company_number,UKCAT,ICNPTSO
GB-CHC-1004103,1004103,WALLICH-CLIFFORD COMMUNITY,CF11 9JF,True,1991-11-09,The objects of the charity as stated in the Memorandum and Articles of Association are the support of persons who are in need or who are homeless or who are suffering from psychological or physical probelms who are in need of help in acquiring a settled life.,"'THE CHARITY'S OBJECTS ('OBJECTS') (WHICH SHALL BE NON-SECTARIAN AND NON POLITICAL) ARE SPECIFICALLY RESTRICTED TO THE CARE AND TREATMENT OF PERSONS WHO ARE IN NEED OR WHO ARE HOMELESS OR WHO ARE SUFFERING FROM PSYCHOLOGICAL OR PHYSICAL PROBLEMS OR WHO (BY REASON OF ADVERSE CIRCUMSTANCES, ILL HEALTH OR BEING AN EX-OFFENDER) ARE IN NEED OF HELP IN ACQUIRING A SETTLED WAY OF LIFE; THE PROVISION OF ASSISTANCE TO SUCH PERSONS TO GAIN ACCESS TO SERVICES APPROPRIATE TO THEIR NEEDS, SO THAT THEIR CONDITIONS OF LIFE MAY BE IMPROVED; AND THE EDUCATION OF AND PROVISION OF LEISURE AND RECREATIONAL ACTIVITIES FOR SUCH PERSONS IN ORDER TO DEVELOP THEIR PHYSICAL, MENTAL AND SPIRITUAL CAPACITIES SO THAT THEY DEVELOP FULL MATURITY AS RESPONSIBLE INDIVIDUALS AS MEMBERS OF SOCIETY AND SO THAT THEIR CONDITIONS OF LIFE MAY BE IMPROVED (INCLUDING BUT NOT LIMITED TO EDUCATION, LEISURE AND RECREATIONAL ACTIVITIES IN THE FIELDS OF ARTS, CULTURE AND AMATEUR SPORT)'.",CCEW,14589654,14795770,,Top charities,https://thewallich.com/,2642780,,F30
GB-CHC-1004630,1004630,UK COMMUNITY FOUNDATIONS,SW9 8DJ,True,1991-11-10,UK Community Foundations promotes local charitable giving through the quality accredited community foundations covering the UK. Community foundations work  to connect donors and local groups to enrich lives for the better and build stronger communities.,(A) TO PROMOTE AND IMPROVE THE EFFICIENCY AND EFFECTIVENESS OF COMMUNITY  FOUNDATIONS IN DIRECT PURSUIT OF THEIR OBJECTS IN SUCH MANNER AS MAY BE THOUGHT FIT AND IN PARTICULAR BY RAISING AND DISTRIBUTING FUNDS FOR APPLICATION FOR THE GENERAL PURPOSES OF SUCH  FOUNDATIONS  (B) TO ADVANCE EDUCATION OF THE PUBLIC IN THE WORK OF SUCH  FOUNDATIONS (C) TO PROMOTE OTHER EXCLUSIVELY CHARITABLE PURPOSES OF BENEFIT TO THE COMMUNITY.,CCEW,14472129,10228284,,Top charities,http://www.communityfoundations.org.uk,2651777,,H90
GB-CHC-1005541,1005541,PROSTATE CANCER UK,SE1 2QN,True,1991-12-11,"Prostate Cancer UK fights to help more men survive prostate cancer and enjoy a better quality of life. We support men living with prostate cancer, prostate diseases and the effects of treatment. We find answers by funding research and we lead change by campaigning and collaborating. We are the country's leading charity for men with prostate cancer and prostate problems.","THE OBJECTS FOR WHICH THE COMPANY IS ESTABLISHED ARE TO:    4.1.1 ENCOURAGE, SUPPORT AND CARRY OUT RESEARCH INTO THE CAUSES, PREVENTION, TREATMENT AND CURE OF PROSTATE CANCER AND OTHER PROSTATE DISEASES AND THEIR EFFECTS AND TO PUBLISH THE USEFUL RESULTS OF SUCH RESEARCH    4.1.2 EDUCATE THE PUBLIC ON THE ISSUES RELATING TO PROSTATE CANCER AND OTHER PROSTATE DISEASES;    4.1.3 PROVIDE FOR THE RELIEF OF SUFFERING AMONG MEN AFFECTED BY PROSTATE CANCER AND/OR PROSTATE DISEASES, THEIR FAMILIES ANDDEPENDANTS, THROUGH THE PROVISION OF SUPPORT AND INFORMATION AND IN SUCH OTHER WAYS AS THE TRUSTEES MAY DETERMINE.",CCEW,27462000,28517000,,Top charities,http://www.prostatecanceruk.org,2653887,,C11
GB-CHC-1007183,1007183,MILTON KEYNES PARKS TRUST LIMITED,MK9 4AD,True,1992-09-01,"The Parks Trust is the charity that owns much of the city's parks, lakes, woods and landscapes.  This adds up to around 6,000 acres - about 25% of the new city area.",(A)TO PROVIDE MAINTAIN AND EQUIP PARKS GARDENS LANDSCAPED AREAS WOODLANDS OPEN SPACES PLAYING FIELDS PLAYGROUNDS AND RECREATIONAL AMENITY SPACES WITHIN THE BOROUGH OF MILTON KEYNES AND THE ENVIRONS THEREOF FOR THE BENEFIT OF THE INHABITANTS THEREOF. (B)TO ADVANCE PUBLIC EDUCATION IN THE AREA OF BENEFIT WITH PARTICULAR REGARD TO HORTICULTURE ARBORICULTURE WILD PLANTS AND WILDLIFE. (C)TO PROVIDE OR ASSIST IN THE PROVISION OF FACILITIES FOR RECREATION OR OTHER LEISURE TIME OCCUPATION IN THE INTERESTSOF SOCIAL WELFARE AND WITH THE OBJECT OF IMPROVING THE CONDITIONS OF LIFE FOR THE INHABITANTS OF THE AREA OF BENEFIT.,CCEW,13233000,10986000,,Top charities,http://www.theparkstrust.com,2519659,,A21
GB-CHC-1007878,1007878,AUTISM TOGETHER,CH62 3PA,True,,"Established in 1968 the charity is now a leading provider of specialist residential, day services, respite and family support to people with autism, based in Wirral.","TO PROVIDE, PROMOTE AND DEVELOP SERVICES FOR THE WELFARE, CARE, TRAINING AND EDUCATION OF THOSE CHILDREN, ADOLESCENTS AND ADULTS VARIOUSLY DIAGNOSED AS AUTISTIC, OR AS HAVING AUTISTIC TENDENCIES OR TRAITS, OR ASPERGER'S SYNDROME, WHETHER OR NOT THESE CONDITIONS ARE ASSOCIATED WITH OTHER CONDITIONS",CCEW,21857000,21873000,,Top charities,http://www.autismtogether.co.uk,2658268,,D13
GB-CHC-1008196,1008196,OPERATION MOBILISATION,SY10 7LT,True,1992-12-02,"Advancement of Christian faith by equipping people for service in the UK and around the world. Support for UK personnel working with overseas partners to advance the Christian faith, relief work, education and advancement of health. Fundraising to provide grants to other overseas partners to promote the advancement of the Christian faith, relief work, education and advancement of health.",A) THE ADVANCEMENT OF EDUCATION (PARTICULARLY FOR THE IMPROVEMENT OF LITERACY AND VOCATIONAL SKILLS)FOR THE BENEFIT OF ALL PEOPLE;  B) THE DIRECT RELIEF OF SICKNESS OR POVERTY BY ASSISTING ANY SICK OR NECESSITOUS PERSONS;  C) THE ADVANCEMENT OF HEALTH; AND  D) THE ADVANCEMENT OF THE CHRISTIAN RELIGION.,CCEW,11168687,10885865,,Top charities,http://www.uk.om.org/,2564320,,I10
GB-CHC-1008587,1008587,ALTERNATIVE FUTURES GROUP  LIMITED,L34 1BN,True,,"The charity operates in the North West of England and provides services for people with disabilities including adults with severe and enduring mental health problems, learning disabilities, autism, complex needs and dementia.","THE RELIEF OF PEOPLE WHO ARE IN NEED BY REASON OF ANY DISABILITY ARISING FROM ANY PHYSICAL OR MENTAL STATE, AGE, ACCIDENT OR AS A RESULT OF ANY DISEASE OR INFECTION OR WITH LEARNING DISABILITIES, MENTAL HEALTH AND ANY OTHER SPECIAL NEEDS, AND TO RELIEVE THE STRESSES AND FINANCIAL NEEDS EXPERIENCED BY THEIR FAMILIES AND CARERS THROUGH, BUT NOT LIMITED TO, THE PROVISION OF ACCOMMODATION, SUPPORT AND EDUCATION AND TRAINING.",CCEW,60202000,64954000,,Top charities,http://www.afgroup.org.uk,2679915,,D13
GB-CHC-1009195,1009195,THE PEARS FAMILY CHARITABLE FOUNDATION,NW3 1PZ,True,1992-04-03,"Pears Foundation aims to benefit society by promoting understanding of key issues through research and educational programmes; driving engagement in social progress across the UK, particularly in young people and supporting organisations focused on wellbeing for everyone.","THE PROMOTION OF HEALTH, ADVANCEMENT OF EDUCATION AND RELIEF OF POVERTY AND SUCH OTHER CHARITABLE PURPOSES WHICH ARE EXCLUSIVELY CHARITABLE ACCORDING TO THE LAW OF ENGLAND AND WALES AS THE TRUSTEES MAY FROM TIME TO TIME DETERMINE",CCEW,21191275,20187352,,Top charities,http://www.pearsfoundation.org.uk,,,H10
GB-CHC-1010187,1010187,SOUTHSIDE PARTNERSHIP,SW17 7BQ,True,,"Southside Partnership is an organisation supporting people to lead independent lives, the organisation provides high quality, person-centred services for people with mental health needs and/or learning disabilities.","THE OBJECTS OF THE COMPANY SHALL BE FOR THE PUBLIC BENEFIT:- (A) TO PROVIDE CARE AND SUPPORT FOR PEOPLE WHO ARE COPING WITH OR HAVE COPED WITH MENTAL ILL HEALTH AND/OR PHYSICAL DISABILITY AND/OR LEARNING DIFFICULTIES OR DISABILITIES, OR ARE ELDERLY ORINFIRM, AND IN PARTICULAR, BUT NOT SO AS TO LIMIT THE GENERALITY OF THE FORGOING, THE PROVISION OF RESIDENTIAL CARE SERVICES. (B) TO UNDERTAKE ANY OTHER CHARITABLE PURPOSE    TO UNDERTAKE ANY OTHER CHARITABLE PURPOSE",CCEW,17548000,17401000,,Top charities,http://www.certitude.london,2599171,,C22
GB-CHC-1010444,1010444,THE NATIONAL EXAMINATION BOARD IN OCCUPATIONAL SAFETY AND HEALTH,LE19 1QW,True,1992-09-04,"To encourage the provision, in collaboration with other organisations, of facilities for training & education of people throughout their careers in safety and health & environmental management; to promote appropriate and uniform qualifications and standards of examinations in safety and health & environmental management as affected by work activities & seek to co-ordinate international standards.","THE CHARITY'S OBJECTS ARE SPECIFICALLY RESTRICTED TO THE PRESERVATION OF HEALTH AND WELLBEING BY THE PROMOTION OF HIGH STANDARDS OF HEALTH, SAFETY AND ENVIRONMENTAL PROTECTION AT WORK IN PARTICULAR, BUT NOT EXCLUSIVELY THROUGH STUDY AND COMPETENCE IN RISK MANAGEMENT.",CCEW,8891050,10305904,,Top charities,http://www.nebosh.org.uk,2698100,,B29
GB-CHC-1010541,1010541,INNOVATE TRUST LTD,CF5 1JH,True,,Providing support to disabled and disadvantaged individuals,A) THE RELIEF OF POVERTY AND DISTRESS AMONGST PERSONS SUFFERING FROM DISABILITY OR SICKNESS PARTICULARLY LEARNING DISABILITY PHYSICAL DISABILITY AND MENTAL ILLNESS BY 1. PROVIDING FOR OR ASSISTING WITH THE CARE ACCOMMODATION TRAINING EDUCATION EMPLOYMENT AND OCCUPATION OF SUCH PERSONS AND 2. BY PROMOTING THE DEVELOPMENT OF FACILITIES FOR INDEPENDENT LIVING BY SUCH PERSONS TO ENCOURAGE THEIR GREATER INCLUSION WITHIN THEIR COMMUNITIES.B) THE RELIEF OF POVERTY AND DISTRESS AMONGST THOSE WHO CARE FORSUCH PERSONS. C) THE EDUCATION OF THE PUBLIC IN THE NEEDS OF SUCH PERSONS.,CCEW,20957287,20901300,,Top charities,http://www.innovate-trust.org.uk,2493904,,D13
GB-CHC-1010930,1010930,PRINCESS ALICE HOSPICE,KT10 8NA,True,,"As specialists in end of life care, our primary objective is the care and support of our patients, their families and their friends. This takes place in both our extensive community and within our purpose built hospice. Education and research are important secondary objectives in our work, and like our patient care they are supported through our fundraising activities and our high street shops.","1) TO PROVIDE WITHIN THE COUNTY OF SURREY AND ADJACENT AREAS PALLIATIVE CARE, ADVICE, SUPPORT AND KNOWLEDGE TO (I) PATIENTS WITH LIFE-LIMITING ILLNESSES, (II) THEIR FAMILIES AND FRIENDS AND (III) OTHER HEALTH AND SOCIAL CARE PROFESSIONALS INVOLVED IN THEIR CARE;  2) TO PROMOTE, FOSTER AND ADVANCE, WITHIN THE UK AND INTERNATIONALLY, THE PROVISION OF PALLIATIVE CARE, IN SUCH WAYS AS THE CHARITY SHALL FROM TIME TO TIME THINK FIT, INCLUDING THROUGH EDUCATION, PUBLICITY, RESEARCH AND TRAINING; AND  3)TO PROMOTE, FOSTER AND ADVANCE A PROFESSIONAL APPROACH TO THE MANAGEMENT OF ORGANISATIONS CONCERNED WITH CARE FOR PEOPLE WITH PROGRESSIVE LIFE-LIMITING ILLNESSES",CCEW,17371299,17535364,,Top charities,http://www.pah.org.uk,1599796,,C31
GB-CHC-1011102,1011102,FAUNA & FLORA INTERNATIONAL,CB2 3QZ,True,,"FFI's vision is a sustainable future for the planet, where biodiversity is effectively conserved by the people who live closest to it, supported by the global community. Our mission is to conserve threatened species and ecosystems worldwide. To achieve our mission, FFI works with partners to deliver local solutions that are scientifically robust and which enhance human well-being. ",TO PROMOTE THE CONSERVATION OF THE ENVIRONMENT BY THE PROTECTION OF BIODIVERSITY FOR THE BENEFIT OF THE PUBLIC BY DESIGNING AND IMPLEMENTING GLOBALLY APPLICABLE SOLUTIONS THAT ARE EFFECTIVE LOCALLY; TO ADVANCE THE AWARENESS AND EDUCATION OF ALL SECTORS OF SOCIETY WORLDWIDE IN THE CONSERVATION AND PROTECTION OF BIODIVERSITY.,CCEW,19099717,18863403,,Top charities,http://www.fauna-flora.org,2677068,,G12
GB-CHC-1011290,1011290,FITZROY SUPPORT,GU32 3JY,True,,"Established in 1962, FitzRoy Support ,known as FitzRoy is a national charity that provides practical support for adults with learning and physical disabilities. The service we provide is totally tailored to the wants, needs and aspirations of the individual. Our vision, mission and principles reflect our total commitment to the people we support.","The objects for which the Company is established are to promote in any manner which is charitable by law the benefit of people from all walks of life who have a learning or physical disability, autism or any similar disability to autism ,and/or mentalhealth needs including (but without prejudice to the generality of the foregoing) the provision and rental of residential homes.",CCEW,33263420,32503951,,Top charities,http://www.fitzroy.org,2699902,,D13
GB-CHC-1012788,1012788,WCS CARE GROUP LIMITED,CV8 1HW,True,,To provide high quality affordable care homes for older people and people with disabilities.,"TO CARE FOR ELDERLY PEOPLE, PEOPLE WITH DISABILITIES AND PEOPLE WITH SPECIAL NEEDS LIVING IN THE WARWICKSHIRE COMMUNITY AND ELSEWHERE IN ENGLAND AND WALES.",CCEW,17605000,16203000,,Top charities,http://www.wcs-care.co.uk,2713150,,C31
GB-CHC-1012924,1012924,THE COLLEGIATE CHARITABLE FOUNDATION,EC4N 6EU,True,,"THE CHARITY'S OBJECTS (""OBJECTS"") ARE SPECIFICALLY RESTRICTED TO THE FOLLOWING:- (1) TO ADVANCE EDUCATION FOR MEMBERS OF THE PUBLIC; (2) TO PROVIDE CHARITABLE ASSISTANCE / SUPPORT TO BE PURSUED IN ANY PART OF THE WORLD AS THE TRUSTEES THINK FIT.",TO ADVANCE EDUCATION FOR MEMBERS OF THE PUBLIC,CCEW,18794318,18725710,,Top charities,http://queenethelburgas.edu,2642734,,H10
GB-CHC-1013887,1013887,THE ROYAL COLLEGE OF ANAESTHETISTS,WC1R 4SG,True,,"The principle aims and ongoing objectives are to ensure patient care through the maintenance of standards in anaesthesia, critical care and pain medicine.",TO ADVANCE PROMOTE AND CARRY ON STUDY AND RESEARCH INTO ANAESTHESIA AND RELATED SUBJECTS AND TO DISSEMINATE THE USEFUL RESULTS OF ANY SUCH RESEARCH; TO EDUCATE MEDICAL PRACTITIONERS TO MAINTAIN THE HIGHEST POSSIBLE STANDARDS OF PROFESSIONAL COMPETENCEIN THE PRACTICE OF ANAESTHESIA FOR THE PROTECTION AND BENEFIT OF THE PUBLIC; TO FURTHER INSTRUCTION AND TRAINING IN ANAESTHESIA BOTH IN THE UNITED KINGDOM AND OVERSEAS; AND TO EDUCATE THE GENERAL PUBLIC IN ALL MATTERS RELATING TO ANAESTHESIA.,CCEW,13445222,12929553,,Top charities,http://www.rcoa.ac.uk,,,J20
GB-CHC-1013945,1013945,ROYAL TRINITY HOSPICE,SW4 0RN,True,,The provision of specialist palliative care services to people diagnosed with terminal illnesses and their families.,"(A) THE RECEPTION AND CARE OF PERSONS WHO ARE SUFFERING FROM ANY DISEASE OR INJURY FROM WHICH DEATH MIGHT BE EXPECTED AT NO DISTANT DATE; (B) THE RECEPTION AND CARE OF PERSONS WHO ARE SUFFERING FROM ANY CHRONIC OR CONTINUING DISEASE OR ACCIDENT, WHEREBY THEY MAY BE MADE AS COMFORTABLE AND ASSISTED TO LEAD AS FULL A LIFE AS POSSIBLE.",CCEW,15375105,15041706,,Top charities,http://www.royaltrinityhospice.london,2673845,,C31
GB-CHC-1014576,1014576,BRITISH REFUGEE COUNCIL,E15 9DQ,True,1992-02-10,"The Refugee Council is one of the leading charities in the UK working directly with refugees, and supporting them to rebuild their lives. We also speak up for refugees using our direct work as an evidence base, ensuring refugees have a stronger and more influential voice in decisions that will affect them. We work with a range of partners and in collaboration to ensure we best support our clients.","A)TO PROVIDE RELIEF FOR REFUGEES AND THEIR DEPENDANTS WHO ARE IN CONDITIONS OF NEED, HARDSHIP OR DISTRESS B) TO PRESERVE AND PROTECT THE PHYSICAL AND MENTAL HEALTH OF REFUGEES AND THEIR DEPENDANTS INCLUDING (BUT NOT LIMITED TO) PROTECTING THE RIGHTS OF THOSE INDIVIDUALS C) TO ADVANCE THE EDUCATION AND TRAINING OF REFUGEES AND THEIR DEPENDANTS IN NEED THEREOF SO AS TO ADVANCE THEM IN LIFE AND ASSIST IN THEIR REHABILITATION WITHIN A NEW COMMUNITY D) TO PROMOTE RESEARCH INTO THE CONDITIONS OF LIFE  OF REFUGEES THROUGHOUT THE WORLD AND WAYS OF PROVIDING CHARITABLE RELIEF FOR THEM AND TO PUBLISH THE RESULTS OF ALL SUCH RESEARCH E) TO ADVANCE PUBLIC EDUCATION ABOUT THE POSITION OF REFUGEES AND THE SITUATIONS WHICH GIVE RISE TO REFUGEE MOVEMENTS.",CCEW,10566000,10497000,,Top charities,http://www.refugeecouncil.org.uk,2727514,,G11
GB-CHC-1014697,1014697,CARE SOUTH,BH14 0HU,True,1992-12-10,"Care South provides quality care services in the south of England to up to 2000 people each day.  All aspects of care including dementia, nursing, frailty and special needs are provided to people either in Care South's care homes or in their own homes.","2.1	The Company's Objects are to: 2.1.1	promote the relief of and provide relief, support and assistance to individuals who by reason of old age, or physical or mental illness, or physical or learning disability, require special care and attention; 2.1.2	promote and provide relief to children and young people who require special care and attention; 2.1.3	in particular, promote the relief of and provide support and assistance to, Beneficiaries who are resident in or associated with the south of England",CCEW,44392000,40640000,,Top charities,http://www.care-south.co.uk,2565033,,C31
GB-CHC-1014792,1014792,TRINITY COLLEGE LONDON,SE1 0TA,True,,"TO ADVANCE EDUCATION AND THE PERFORMING AND CREATIVE ARTS BY PROMOTING EDUCATION, INSTRUCTION AND EDUCATIONAL ASSESSMENT IN THE PERFORMING AND CREATIVE ARTS AND LANGUAGE AND COMMUNICATION. THE CHARITY CONDUCTS EXAMINATIONS BOTH IN THE UK AND OVERSEAS, CARRIES OUT THE VALIDATION OF TEACHER AND OTHER TRAINING COURSES, AND COLLECTS AND DISSEMINATES INFORMATION.","THE COMPANY IS ESTABLISHED TO ADVANCE EDUCATION AND THE PERFORMING AND CREATIVE ARTS FOR THE PUBLIC BENEFIT, IN PARTICULAR BUT WITHOUT LIMITATION, BY PROMOTING EDUCATION, INSTRUCTION AND EDUCATIONAL ASSESSMENT IN:  THE PERFORMING AND CREATIVE ARTS; AND  LANGUAGE AND COMMUNICATION.",CCEW,57905000,54601000,,Top charities,http://www.trinitycollege.com,2683033,,A11
GB-CHC-1014986,1014986,THE FREMANTLE TRUST,HP19 8RS,True,,"Providing care and support for older people and people with learning disabilities.  Services for older people include care homes, care homes with nursing, specialist dementia care, extra care and day care.  Respite care services are also offered.  Services for people with learning disabilities include supported living schemes, registered care homes, respite care and day activities.",A) TO PROMOTE THE RELIEF AND PROVIDE RELIEF SUPPORT AND ASSISTANCE TO INDIVIDUALS WHO BY REASON OF OLD AGE OR PHYSICAL OR MENTAL ILLNESS OR PHYSICAL OR MENTAL HANDICAP REQUIRE SPECIAL CARE AND ATTENTION B) TO PROMOTE AND PROVIDE RELIEF TO CHILDREN ANDYOUNG PEOPLE WHO REQUIRE SPECIAL CARE AND ATTENTION C) TO PROMOTE IN PARTICULAR THE RELIEF OF AND SUPPORT AND ASSISTANCE TO BENEFICIARIES WHO ARE RESIDENT IN OR ASSOCIATED WITH THE COUNTY OF BUCKINGHAMSHIRE OR ANY OF ITS NEIGHBOURING COUNTIES.,CCEW,52223000,52423000,,Top charities,http://www.fremantletrust.org,2722437,,C31
GB-CHC-1015059,1015059,DOWNE HOUSE SCHOOL,RG18 9JJ,True,1992-05-11,"The School is a boarding school for girls from ages 11 to 18 and aims to promote the development of the individual by enabling girls to strive for the highest academic results of which they are capable. They should also be able to enjoy the opportunities and support which allow them to develop the personal, social, spiritual and emotional awareness that is the balance to academic excellence.",TO PROMOTE AND PROVIDE FOR THE ADVANCEMENT OF EDUCATION AND IN CONNECTION THEREWITH BUT WITHOUT LIMITATION TO THE FOREGOING TO CONDUCT ACQUIRE AND CARRY ON IN THE UNITED KINGDOM AND ANY PART OF THE WORLD ANY BOARDING OR DAY SCHOOL OR SCHOOLS FOR THE EDUCATION OF CHILDREN OF EITHER SEX OR BOTH SEXES IN ALL DISCIPLINES AND FIELDS OF STUDY.,CCEW,21863000,20638000,,Top charities,http://www.downehouse.net,2645228,,B13
GB-CHC-1015243,1015243,LIFEARC,WC1H 9LT,True,,"SIC Code: 72110 - Research and experimental development on biotechnology 1. Performing our own research in order to progress technologies and treatments for the benefit of human health. 2. Work with universities, charities, public bodies and industry to accelerate the progression of  biomedical discoveries to develop new treatments or therapeutics for the medical profession and public.","TO PROMOTE THE PUBLIC BENEFIT BY IMPROVING HUMAN HEALTH AND MEDICAL  RESEARCH IN PARTICULAR BY ASSISTING THE PROGRESS OF THE SCIENTIFIC DISCOVERIES  AND NEW TECHNOLOGIES ARISING FROM RESEARCH INTO THERAPEUTIC TREATMENTS,  DRUGS, DIAGNOSTICS, OTHER TECHNOLOGIES OR INFORMATION RESOURCES.  TO WORK WITH INDUSTRY, CHARITIES, UNIVERSITIES, THE HEALTH SERVICE AND OTHER  RELEVANT BODIES AS WELL AS CONDUCTING ITS OWN RESEARCH AND DEVELOPMENT AS  NEEDED TO ACCELERATE THE PROGRESS OF THESE DISCOVERIES AND TECHNOLOGIES TO  THE STAGE AT WHICH THEY ARE (I) CAPABLE OF BEING MADE GENERALLY AVAILABLE TO  THE MEDICAL PROFESSION AND THE PUBLIC FOR PRACTICAL APPLICATION FOR THE IMPROVEMENT OF HEALTH AND/OR (II) ARE TRANSFERRED OR LICENSED TO A THIRD PARTY  TO PROGRESS DEVELOPMENT OF SUCH DISCOVERIES OR TECHNOLOGIES TOWARDS SUCH  GOALS.",CCEW,992204000,27822000,,Top charities,http://www.lifearc.org,2698321,RS101;CA202,K10
GB-CHC-1015324,1015324,SCREENSKILLS LIMITED,NW1 2HA,True,,"We are the industry-led skills body for the UK?s screen-based creative industries, including film, high end and other television, VFX, animation and games. We work across the UK with employers, individuals, learning/training providers, trade associations, unions and government to ensure the screen industries have the skilled workforce they need. We identify training needs and help tackle them.","TO PROMOTE, ADVANCE AND PROVIDE TRAINING AND EDUCATION FOR PERSONS WORKING OR INTENDING TO WORK WHETHER AS EMPLOYEES OR INDEPENDENT CONTRACTORS IN THE FILM, RADIO, TELEVISION, VIDEO, DIGITAL MEDIA, PHOTOGRAPHY, PHOTOGRAPHIC PROCESSING, DIGITAL IMAGING, ANIMATION, COMPUTER GAMES, PUBLISHING, FACILITIES AND ASSOCIATED INDUSTRIES (""THE INDUSTRY"") AND FOR THE PURPOSES OF THIS CLAUSE ""FACILITIES"" SHALL MEAN SPECIALIST TECHNICAL AND SUPPORT SERVICES TO THE CREATIVE MEDIA INDUSTRY    TO PROMOTE ADVANCE AND PROVIDE TRAINING AND EDUCATION TO MEMBERS OF THE PUBLIC GENERALLY",CCEW,9477996,9767715,,Top charities,http://www.screenskills.com,2576828,,B31
GB-CHC-1015581,1015581,THE COAL INDUSTRY SOCIAL WELFARE ORGANISATION,S60 4JG,True,1992-04-12,"Improving the lives of individuals and communities facing disadvantage due to the impact of the coal mining industry, through the provision of support, improvement of resources and protection of recreational land.","THE PROMOTION OF HEALTH, THE RELIEF OF POVERTY AND HARDSHIP AND THE ADVANCEMENT OF EDUCATION (INCLUDING SOCIAL AND PHYSICAL TRAINING ACTIVITIES WHICH ARE CHARITABLE BY VIRTUE OF SECTION 1 OF THE RECREATIONAL CHARITIES ACT 1958) AND ANY OTHER CHARITABLE PURPOSE FOR THE BENEFIT OF ALL THE EMPLOYEES AND FORMER EMPLOYEES OF THE COAL MINING INDUSTRY IN THE UNITED KINGDOM EMPLOYED IN OR FORMERLY EMPLOYED IN ANY PRESENT OR PAST COAL MINING AREA OF THE UNITED KINGDOM AND OF THEIR RELATIVES AND DEPENDANTSAND OF THE COMMUNITIES IN WHICH THEY LIVE WITHIN THOSE AREAS.",CCEW,9135044,4178634,,Top charities,http://www.ciswo.org.uk,,,D14
